idcolumna,idconsulta,codusu,vercolumna,orden,ancho,guidConsulta
19,318,0,0,20,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
19,324,0,0,84,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
19,397,0,0,12,65,87d50ec4-f703-49ab-91cd-c6814674c229
19,398,0,0,12,65,e62f0415-9b8f-4462-98f4-c03b51e7887d
20,1,-1,1,22,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
20,2,-1,1,22,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
20,3,-1,1,15,75,9f919337-fc52-461e-ad04-a696ec31297b
20,4,-1,1,15,65,059d52fe-073c-45f5-8789-a032ac573a67
20,5,-1,1,14,65,5875a9bb-2d61-4141-a4ca-6dc78854fdce
20,6,-1,1,14,75,55ad389c-db1f-433c-bb80-87ed1543b4f3
20,7,0,1,22,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
20,8,0,1,22,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
20,9,0,1,15,75,9f919337-fc52-461e-ad04-a696ec31297b
20,10,0,1,15,65,059d52fe-073c-45f5-8789-a032ac573a67
20,11,0,1,14,65,5875a9bb-2d61-4141-a4ca-6dc78854fdce
20,12,0,1,14,75,55ad389c-db1f-433c-bb80-87ed1543b4f3
20,27,0,0,11,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
20,111,0,0,84,42,68b53edc-4df1-4725-bec6-d1c823321387
20,112,0,0,84,42,e152e12b-016b-44f6-bb5e-c4d629253707
20,199,0,0,14,100,524803d3-bb03-4dc0-b16e-01a590c60b96
20,232,0,0,84,42,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
20,318,0,0,11,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
20,324,0,0,14,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
20,397,0,0,84,42,87d50ec4-f703-49ab-91cd-c6814674c229
20,398,0,0,84,42,e62f0415-9b8f-4462-98f4-c03b51e7887d
21,1,-1,1,15,40,029d0bf3-f332-4322-a9f4-67a6aff9033f
21,2,-1,1,15,40,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
21,3,-1,1,16,37,9f919337-fc52-461e-ad04-a696ec31297b
21,4,-1,1,16,40,059d52fe-073c-45f5-8789-a032ac573a67
21,5,-1,1,15,40,5875a9bb-2d61-4141-a4ca-6dc78854fdce
21,6,-1,1,15,40,55ad389c-db1f-433c-bb80-87ed1543b4f3
21,7,0,1,15,40,029d0bf3-f332-4322-a9f4-67a6aff9033f
21,8,0,1,15,40,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
21,9,0,1,16,37,9f919337-fc52-461e-ad04-a696ec31297b
21,10,0,1,16,40,059d52fe-073c-45f5-8789-a032ac573a67
21,11,0,1,15,40,5875a9bb-2d61-4141-a4ca-6dc78854fdce
21,12,0,1,15,40,55ad389c-db1f-433c-bb80-87ed1543b4f3
21,27,0,0,41,40,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
21,111,0,0,52,40,68b53edc-4df1-4725-bec6-d1c823321387
21,112,0,0,52,40,e152e12b-016b-44f6-bb5e-c4d629253707
21,199,0,0,19,40,524803d3-bb03-4dc0-b16e-01a590c60b96
21,232,0,0,52,40,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
21,318,0,0,41,40,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
21,324,0,0,19,40,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
21,397,0,0,52,40,87d50ec4-f703-49ab-91cd-c6814674c229
21,398,0,0,52,40,e62f0415-9b8f-4462-98f4-c03b51e7887d
22,1,-1,1,20,60,029d0bf3-f332-4322-a9f4-67a6aff9033f
22,2,-1,1,16,60,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
22,3,-1,1,17,60,9f919337-fc52-461e-ad04-a696ec31297b
22,4,-1,1,17,51,059d52fe-073c-45f5-8789-a032ac573a67
22,5,-1,1,16,60,5875a9bb-2d61-4141-a4ca-6dc78854fdce
22,6,-1,1,16,60,55ad389c-db1f-433c-bb80-87ed1543b4f3
22,7,0,1,20,60,029d0bf3-f332-4322-a9f4-67a6aff9033f
22,8,0,1,16,60,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
22,9,0,1,17,60,9f919337-fc52-461e-ad04-a696ec31297b
22,10,0,1,17,51,059d52fe-073c-45f5-8789-a032ac573a67
22,11,0,1,16,60,5875a9bb-2d61-4141-a4ca-6dc78854fdce
22,12,0,1,16,60,55ad389c-db1f-433c-bb80-87ed1543b4f3
22,27,0,0,42,60,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
22,111,0,0,53,60,68b53edc-4df1-4725-bec6-d1c823321387
22,112,0,0,53,60,e152e12b-016b-44f6-bb5e-c4d629253707
22,199,0,0,52,60,524803d3-bb03-4dc0-b16e-01a590c60b96
22,232,0,0,53,60,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
22,318,0,0,42,60,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
22,324,0,0,55,60,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
22,397,0,0,53,60,87d50ec4-f703-49ab-91cd-c6814674c229
22,398,0,0,53,60,e62f0415-9b8f-4462-98f4-c03b51e7887d
23,1,-1,0,32,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
23,2,-1,0,29,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
23,3,-1,0,24,100,9f919337-fc52-461e-ad04-a696ec31297b
23,4,-1,0,23,100,059d52fe-073c-45f5-8789-a032ac573a67
23,5,-1,0,23,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
23,6,-1,0,23,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
23,7,0,0,32,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
23,8,0,0,29,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
23,9,0,0,24,100,9f919337-fc52-461e-ad04-a696ec31297b
23,10,0,0,23,100,059d52fe-073c-45f5-8789-a032ac573a67
23,11,0,0,23,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
23,12,0,0,23,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
23,27,0,0,25,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
23,111,0,0,27,100,68b53edc-4df1-4725-bec6-d1c823321387
23,112,0,0,27,100,e152e12b-016b-44f6-bb5e-c4d629253707
23,199,0,0,31,100,524803d3-bb03-4dc0-b16e-01a590c60b96
23,232,0,0,27,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
23,318,0,0,25,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
23,324,0,0,31,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
23,397,0,0,27,100,87d50ec4-f703-49ab-91cd-c6814674c229
23,398,0,0,27,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
46,1,-1,1,21,77,029d0bf3-f332-4322-a9f4-67a6aff9033f
46,2,-1,1,17,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
46,3,-1,1,18,70,9f919337-fc52-461e-ad04-a696ec31297b
46,4,-1,0,24,100,059d52fe-073c-45f5-8789-a032ac573a67
46,5,-1,1,17,70,5875a9bb-2d61-4141-a4ca-6dc78854fdce
46,6,-1,1,17,69,55ad389c-db1f-433c-bb80-87ed1543b4f3
46,7,0,1,21,77,029d0bf3-f332-4322-a9f4-67a6aff9033f
46,8,0,1,17,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
46,9,0,1,18,70,9f919337-fc52-461e-ad04-a696ec31297b
46,10,0,0,24,100,059d52fe-073c-45f5-8789-a032ac573a67
46,11,0,1,17,70,5875a9bb-2d61-4141-a4ca-6dc78854fdce
46,12,0,1,17,69,55ad389c-db1f-433c-bb80-87ed1543b4f3
46,27,0,0,12,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
46,111,0,0,16,100,68b53edc-4df1-4725-bec6-d1c823321387
46,112,0,0,16,100,e152e12b-016b-44f6-bb5e-c4d629253707
46,199,0,0,15,100,524803d3-bb03-4dc0-b16e-01a590c60b96
46,232,0,0,16,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
46,318,0,0,12,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
46,324,0,0,15,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
46,397,0,0,16,100,87d50ec4-f703-49ab-91cd-c6814674c229
46,398,0,0,16,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
47,1,-1,0,26,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
47,2,-1,0,24,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
47,3,-1,0,28,100,9f919337-fc52-461e-ad04-a696ec31297b
47,4,-1,0,25,100,059d52fe-073c-45f5-8789-a032ac573a67
47,5,-1,0,28,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
47,6,-1,0,28,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
47,7,0,0,26,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
47,8,0,0,24,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
47,9,0,0,28,100,9f919337-fc52-461e-ad04-a696ec31297b
47,10,0,0,25,100,059d52fe-073c-45f5-8789-a032ac573a67
47,11,0,0,28,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
47,12,0,0,28,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
47,27,0,0,50,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
47,111,0,0,72,100,68b53edc-4df1-4725-bec6-d1c823321387
47,112,0,0,72,100,e152e12b-016b-44f6-bb5e-c4d629253707
47,199,0,0,102,100,524803d3-bb03-4dc0-b16e-01a590c60b96
47,232,0,0,72,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
47,318,0,0,50,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
47,324,0,0,102,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
47,397,0,0,72,100,87d50ec4-f703-49ab-91cd-c6814674c229
47,398,0,0,72,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
48,1,-1,0,27,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
48,2,-1,0,25,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
48,3,-1,0,29,100,9f919337-fc52-461e-ad04-a696ec31297b
48,4,-1,0,26,100,059d52fe-073c-45f5-8789-a032ac573a67
48,5,-1,0,29,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
48,6,-1,0,29,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
48,7,0,0,27,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
48,8,0,0,25,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
48,9,0,0,29,100,9f919337-fc52-461e-ad04-a696ec31297b
48,10,0,0,26,100,059d52fe-073c-45f5-8789-a032ac573a67
48,11,0,0,29,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
48,12,0,0,29,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
48,27,0,0,81,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
48,111,0,0,77,100,68b53edc-4df1-4725-bec6-d1c823321387
48,112,0,0,77,100,e152e12b-016b-44f6-bb5e-c4d629253707
48,199,0,0,117,100,524803d3-bb03-4dc0-b16e-01a590c60b96
48,232,0,0,77,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
48,318,0,0,81,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
48,324,0,0,115,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
48,397,0,0,77,100,87d50ec4-f703-49ab-91cd-c6814674c229
48,398,0,0,77,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
49,1,-1,0,28,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
49,2,-1,0,26,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
49,3,-1,0,30,100,9f919337-fc52-461e-ad04-a696ec31297b
49,4,-1,0,27,100,059d52fe-073c-45f5-8789-a032ac573a67
49,5,-1,0,30,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
49,6,-1,0,30,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
49,7,0,0,28,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
49,8,0,0,26,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
49,9,0,0,30,100,9f919337-fc52-461e-ad04-a696ec31297b
49,10,0,0,27,100,059d52fe-073c-45f5-8789-a032ac573a67
49,11,0,0,30,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
49,12,0,0,30,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
49,27,0,0,82,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
49,111,0,0,78,100,68b53edc-4df1-4725-bec6-d1c823321387
49,112,0,0,78,100,e152e12b-016b-44f6-bb5e-c4d629253707
49,199,0,0,118,100,524803d3-bb03-4dc0-b16e-01a590c60b96
49,232,0,0,78,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
49,318,0,0,82,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
49,324,0,0,116,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
49,397,0,0,78,100,87d50ec4-f703-49ab-91cd-c6814674c229
49,398,0,0,78,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
50,1,-1,0,29,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
50,2,-1,0,27,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
50,3,-1,0,31,100,9f919337-fc52-461e-ad04-a696ec31297b
50,4,-1,0,28,100,059d52fe-073c-45f5-8789-a032ac573a67
50,5,-1,0,31,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
50,6,-1,0,31,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
50,7,0,0,29,100,029d0bf3-f332-4322-a9f4-67a6aff9033f
50,8,0,0,27,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
50,9,0,0,31,100,9f919337-fc52-461e-ad04-a696ec31297b
50,10,0,0,28,100,059d52fe-073c-45f5-8789-a032ac573a67
50,11,0,0,31,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
50,12,0,0,31,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
50,27,0,0,83,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
50,111,0,0,82,74,68b53edc-4df1-4725-bec6-d1c823321387
50,112,0,0,82,74,e152e12b-016b-44f6-bb5e-c4d629253707
50,232,0,0,82,74,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
50,318,0,0,83,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
50,397,0,0,82,74,87d50ec4-f703-49ab-91cd-c6814674c229
50,398,0,0,82,74,e62f0415-9b8f-4462-98f4-c03b51e7887d
60,1,-1,1,16,83,029d0bf3-f332-4322-a9f4-67a6aff9033f
60,2,-1,1,18,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
60,3,-1,1,19,100,9f919337-fc52-461e-ad04-a696ec31297b
60,4,-1,1,18,79,059d52fe-073c-45f5-8789-a032ac573a67
60,5,-1,1,18,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
60,6,-1,1,18,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
60,7,0,1,16,83,029d0bf3-f332-4322-a9f4-67a6aff9033f
60,8,0,1,18,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
60,9,0,1,19,100,9f919337-fc52-461e-ad04-a696ec31297b
60,10,0,1,18,79,059d52fe-073c-45f5-8789-a032ac573a67
60,11,0,1,18,100,5875a9bb-2d61-4141-a4ca-6dc78854fdce
60,12,0,1,18,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
60,27,0,0,57,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
60,111,0,0,59,100,68b53edc-4df1-4725-bec6-d1c823321387
60,112,0,0,59,100,e152e12b-016b-44f6-bb5e-c4d629253707
60,199,0,0,68,100,524803d3-bb03-4dc0-b16e-01a590c60b96
60,232,0,0,59,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
60,318,0,0,57,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
60,324,0,0,70,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
60,397,0,0,59,100,87d50ec4-f703-49ab-91cd-c6814674c229
60,398,0,0,59,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
61,1,-1,1,17,88,029d0bf3-f332-4322-a9f4-67a6aff9033f
61,2,-1,1,19,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
61,3,-1,1,20,92,9f919337-fc52-461e-ad04-a696ec31297b
61,4,-1,1,19,89,059d52fe-073c-45f5-8789-a032ac573a67
61,5,-1,1,19,85,5875a9bb-2d61-4141-a4ca-6dc78854fdce
61,6,-1,1,19,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
61,7,0,1,17,88,029d0bf3-f332-4322-a9f4-67a6aff9033f
61,8,0,1,19,100,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
61,9,0,1,20,92,9f919337-fc52-461e-ad04-a696ec31297b
61,10,0,1,19,89,059d52fe-073c-45f5-8789-a032ac573a67
61,11,0,1,19,85,5875a9bb-2d61-4141-a4ca-6dc78854fdce
61,12,0,1,19,100,55ad389c-db1f-433c-bb80-87ed1543b4f3
61,27,0,0,67,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
61,111,0,0,66,100,68b53edc-4df1-4725-bec6-d1c823321387
61,112,0,0,66,100,e152e12b-016b-44f6-bb5e-c4d629253707
61,199,0,0,97,100,524803d3-bb03-4dc0-b16e-01a590c60b96
61,232,0,0,66,100,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
61,318,0,0,67,100,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
61,324,0,0,98,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
61,397,0,0,66,100,87d50ec4-f703-49ab-91cd-c6814674c229
61,398,0,0,66,100,e62f0415-9b8f-4462-98f4-c03b51e7887d
62,192,0,1,0,120,96daa601-0c77-4b6c-939c-86c5a1502ab2
62,330,0,1,0,120,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
63,192,0,1,2,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
63,330,0,1,2,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
64,192,0,1,3,200,96daa601-0c77-4b6c-939c-86c5a1502ab2
64,330,0,1,3,200,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
65,192,0,1,4,220,96daa601-0c77-4b6c-939c-86c5a1502ab2
65,330,0,1,4,220,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
66,192,0,1,7,766,96daa601-0c77-4b6c-939c-86c5a1502ab2
66,330,0,1,7,766,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
67,192,0,0,10,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
67,330,0,0,10,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
68,192,0,1,6,251,96daa601-0c77-4b6c-939c-86c5a1502ab2
68,330,0,1,6,251,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
69,192,0,0,9,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
69,330,0,0,9,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
70,192,0,1,5,110,96daa601-0c77-4b6c-939c-86c5a1502ab2
70,330,0,1,5,110,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
71,192,0,0,11,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
71,330,0,0,11,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
72,192,0,0,12,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
72,330,0,0,12,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
76,192,0,0,14,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
76,330,0,0,14,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
77,192,0,0,15,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
77,330,0,0,15,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
78,192,0,0,103,727,96daa601-0c77-4b6c-939c-86c5a1502ab2
78,330,0,0,103,727,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
79,192,0,0,8,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
79,330,0,0,8,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
80,192,0,0,50,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
80,330,0,0,50,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
81,192,0,0,102,228,96daa601-0c77-4b6c-939c-86c5a1502ab2
81,330,0,0,102,228,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
82,192,0,0,51,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
82,330,0,0,51,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
83,192,0,0,52,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
83,330,0,0,52,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
85,192,0,0,59,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
85,330,0,0,59,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
86,1,-1,1,4,69,029d0bf3-f332-4322-a9f4-67a6aff9033f
86,2,-1,1,4,55,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
86,3,-1,1,4,80,9f919337-fc52-461e-ad04-a696ec31297b
86,4,-1,1,4,51,059d52fe-073c-45f5-8789-a032ac573a67
86,5,-1,1,4,51,5875a9bb-2d61-4141-a4ca-6dc78854fdce
86,6,-1,1,4,56,55ad389c-db1f-433c-bb80-87ed1543b4f3
86,7,0,1,4,69,029d0bf3-f332-4322-a9f4-67a6aff9033f
86,8,0,1,4,55,df10e3b5-96bd-4033-b0f9-e197bf6a81eb
86,9,0,1,4,80,9f919337-fc52-461e-ad04-a696ec31297b
86,10,0,1,4,51,059d52fe-073c-45f5-8789-a032ac573a67
86,11,0,1,4,51,5875a9bb-2d61-4141-a4ca-6dc78854fdce
86,12,0,1,4,56,55ad389c-db1f-433c-bb80-87ed1543b4f3
86,27,0,1,8,223,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
86,111,0,1,12,80,68b53edc-4df1-4725-bec6-d1c823321387
86,112,0,1,12,80,e152e12b-016b-44f6-bb5e-c4d629253707
86,199,0,1,10,80,524803d3-bb03-4dc0-b16e-01a590c60b96
86,232,0,1,12,80,9dfa0b1a-a9cb-4a71-b8f7-a09545a088a7
86,318,0,1,8,223,30533fd9-dbd6-4e0a-b6dd-27c3613e6ccb
86,324,0,1,10,80,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
86,397,0,1,12,80,87d50ec4-f703-49ab-91cd-c6814674c229
86,398,0,1,12,80,e62f0415-9b8f-4462-98f4-c03b51e7887d
88,51,0,1,0,100,d04f828e-3032-49af-b8fc-4d02cde1fc66
88,331,0,1,0,100,a275c0e0-0ffa-405a-9cdb-1f84e53be882
89,51,0,1,1,100,d04f828e-3032-49af-b8fc-4d02cde1fc66
89,331,0,1,1,100,a275c0e0-0ffa-405a-9cdb-1f84e53be882
90,51,0,1,2,250,d04f828e-3032-49af-b8fc-4d02cde1fc66
90,331,0,1,2,250,a275c0e0-0ffa-405a-9cdb-1f84e53be882
91,51,0,0,38,100,d04f828e-3032-49af-b8fc-4d02cde1fc66
91,331,0,0,38,100,a275c0e0-0ffa-405a-9cdb-1f84e53be882
92,51,0,0,32,100,d04f828e-3032-49af-b8fc-4d02cde1fc66
92,331,0,0,32,100,a275c0e0-0ffa-405a-9cdb-1f84e53be882
93,51,0,0,9,114,d04f828e-3032-49af-b8fc-4d02cde1fc66
93,331,0,0,9,114,a275c0e0-0ffa-405a-9cdb-1f84e53be882
94,51,0,1,5,200,d04f828e-3032-49af-b8fc-4d02cde1fc66
94,331,0,1,5,200,a275c0e0-0ffa-405a-9cdb-1f84e53be882
95,51,0,1,8,854,d04f828e-3032-49af-b8fc-4d02cde1fc66
95,331,0,1,8,854,a275c0e0-0ffa-405a-9cdb-1f84e53be882
96,51,0,0,14,150,d04f828e-3032-49af-b8fc-4d02cde1fc66
96,331,0,0,14,150,a275c0e0-0ffa-405a-9cdb-1f84e53be882
97,51,0,0,28,100,d04f828e-3032-49af-b8fc-4d02cde1fc66
97,331,0,0,28,100,a275c0e0-0ffa-405a-9cdb-1f84e53be882
98,51,0,0,19,100,d04f828e-3032-49af-b8fc-4d02cde1fc66
98,331,0,0,19,100,a275c0e0-0ffa-405a-9cdb-1f84e53be882
143,28,-1,1,1,127,237d48e8-695b-44eb-b33f-4d2aa8a0df72
143,29,-1,1,0,120,d0f5d66f-c519-4c0a-a833-b923affe6cae
144,28,-1,1,2,202,237d48e8-695b-44eb-b33f-4d2aa8a0df72
144,29,-1,1,2,179,d0f5d66f-c519-4c0a-a833-b923affe6cae
145,28,-1,1,5,181,237d48e8-695b-44eb-b33f-4d2aa8a0df72
145,29,-1,1,5,181,d0f5d66f-c519-4c0a-a833-b923affe6cae
146,28,-1,1,6,64,237d48e8-695b-44eb-b33f-4d2aa8a0df72
146,29,-1,1,6,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
147,28,-1,0,4,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
147,29,-1,0,4,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
148,28,-1,1,7,60,237d48e8-695b-44eb-b33f-4d2aa8a0df72
148,29,-1,1,7,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
149,28,-1,0,17,125,237d48e8-695b-44eb-b33f-4d2aa8a0df72
149,29,-1,1,8,40,d0f5d66f-c519-4c0a-a833-b923affe6cae
150,28,-1,0,21,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
150,29,-1,1,9,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
151,28,-1,0,27,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
151,29,-1,1,10,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
152,28,-1,0,24,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
152,29,-1,1,11,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
153,28,-1,0,23,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
153,29,-1,1,12,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
154,28,-1,0,19,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
154,29,-1,1,13,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
155,28,-1,0,15,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
155,29,-1,1,14,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
156,28,-1,0,10,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
156,29,-1,1,15,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
157,28,-1,0,32,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
157,29,-1,1,16,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
158,28,-1,0,11,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
158,29,-1,0,23,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
159,28,-1,0,12,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
159,29,-1,0,24,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
160,28,-1,0,13,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
160,29,-1,0,21,100,d0f5d66f-c519-4c0a-a833-b923affe6cae
161,28,-1,0,14,100,237d48e8-695b-44eb-b33f-4d2aa8a0df72
