id,municipio,idProvincia
1135,Tagamanent,8
1136,Talamanca,8
1137,Taradell,8
1138,Tavèrnoles,8
1139,Tavertet,8
1140,Teià,8
1141,Terrassa,8
1142,Tiana,8
1143,Tona,8
1144,Tordera,8
1145,Torelló,8
1146,"Torre de Claramunt, La",8
1147,Torrelavit,8
1148,Torrelles de Foix,8
1149,Torrelles de Llobregat,8
1150,Ullastrell,8
1151,Vacarisses,8
1152,Vallbona d'Anoia,8
1153,Vallcebre,8
1154,Vallgorguina,8
1155,Vallirana,8
1156,Vallromanes,8
1157,Veciana,8
1158,Vic,8
1159,Vilada,8
1160,Viladecans,8
1161,Viladecavalls,8
1162,Vilafranca del Penedès,8
1163,Vilalba Sasserra,8
1164,Vilanova de Sau,8
1165,Vilanova del Camí,8
1166,Vilanova del Vallès,8
1167,Vilanova i la Geltrú,8
1168,Vilassar de Dalt,8
1169,Vilassar de Mar,8
1170,Vilobí del Penedès,8
1171,Viver i Serrateix,8
1172,Abajas,9
1173,Adrada de Haza,9
1174,Aguas Cándidas,9
1175,Aguilar de Bureba,9
1176,Albillos,9
1177,Alcocero de Mola,9
1178,Alfoz de Bricia,9
1179,Alfoz de Quintanadueñas,9
1180,Alfoz de Santa Gadea,9
1181,Altable,9
1182,"Altos, Los",9
1183,Ameyugo,9
1184,Anguix,9
1185,Aranda de Duero,9
1186,Arandilla,9
1187,Arauzo de Miel,9
1188,Arauzo de Salce,9
1189,Arauzo de Torre,9
1190,Arcos,9
1191,Arenillas de Riopisuerga,9
1192,Arija,9
1193,Arlanzón,9
1194,Arraya de Oca,9
1195,Atapuerca,9
1196,"Ausines, Los",9
1197,Avellanosa de Muñó,9
1198,Bahabón de Esgueva,9
1199,"Balbases, Los",9
1200,Baños de Valdearados,9
1201,Bañuelos de Bureba,9
1202,Barbadillo de Herreros,9
1203,Barbadillo del Mercado,9
1204,Barbadillo del Pez,9
1205,Barrio de Muñó,9
1206,"Barrios de Bureba, Los",9
1207,Barrios de Colina,9
1208,Basconcillos del Tozo,9
1209,Bascuñana,9
1210,Belbimbre,9
1211,Belorado,9
1212,Berberana,9
1213,Berlangas de Roa,9
1214,Berzosa de Bureba,9
1215,Bozoó,9
1216,Brazacorta,9
1217,Briviesca,9
1218,Bugedo,9
1219,Buniel,9
1220,Burgos,9
1221,Busto de Bureba,9
1222,Cabañes de Esgueva,9
1223,Cabezón de la Sierra,9
1224,Caleruega,9
1225,Campillo de Aranda,9
1226,Campolara,9
1227,Canicosa de la Sierra,9
1228,Cantabrana,9
1229,Carazo,9
1230,Carcedo de Bureba,9
1231,Carcedo de Burgos,9
1232,Cardeñadijo,9
1233,Cardeñajimeno,9
1234,Cardeñuela Riopico,9
1235,Carrias,9
1236,Cascajares de Bureba,9
1237,Cascajares de la Sierra,9
1238,Castellanos de Castro,9
1239,Castil de Peones,9
1240,Castildelgado,9
1241,Castrillo de la Reina,9
1242,Castrillo de la Vega,9
1243,Castrillo de Riopisuerga,9
1244,Castrillo del Val,9
1245,Castrillo Matajudíos,9
1246,Castrojeriz,9
1247,Cavia,9
1248,Cayuela,9
1249,Cebrecos,9
1250,Celada del Camino,9
1251,Cerezo de Río Tirón,9
1252,Cerratón de Juarros,9
1253,Ciadoncha,9
1254,Cillaperlata,9
1255,Cilleruelo de Abajo,9
1256,Cilleruelo de Arriba,9
1257,Ciruelos de Cervera,9
1258,Cogollos,9
1259,Condado de Treviño,9
1260,Contreras,9
1261,Coruña del Conde,9
1262,Covarrubias,9
1263,Cubillo del Campo,9
1264,Cubo de Bureba,9
1265,"Cueva de Roa, La",9
1266,Cuevas de San Clemente,9
1267,Encío,9
1268,Espinosa de Cervera,9
1269,Espinosa de los Monteros,9
1270,Espinosa del Camino,9
1271,Estépar,9
1272,Fontioso,9
1273,Frandovínez,9
1274,Fresneda de la Sierra Tirón,9
1275,Fresneña,9
1276,Fresnillo de las Dueñas,9
1277,Fresno de Río Tirón,9
1278,Fresno de Rodilla,9
1279,Frías,9
1280,Fuentebureba,9
1281,Fuentecén,9
1282,Fuentelcésped,9
1283,Fuentelisendo,9
1284,Fuentemolinos,9
1285,Fuentenebro,9
1286,Fuentespina,9
1287,Galbarros,9
1288,"Gallega, La",9
1289,Grijalba,9
1290,Grisaleña,9
1291,Gumiel de Izán,9
1292,Gumiel de Mercado,9
1293,Hacinas,9
1294,Haza,9
1295,Hontanas,9
1296,Hontangas,9
1297,Hontoria de la Cantera,9
1298,Hontoria de Valdearados,9
1299,Hontoria del Pinar,9
1300,"Hormazas, Las",9
1301,Hornillos del Camino,9
1302,"Horra, La",9
1303,Hortigüela,9
1304,Hoyales de Roa,9
1305,Huérmeces,9
1306,Huerta de Arriba,9
1307,Huerta de Rey,9
1308,Humada,9
1309,Hurones,9
1310,Ibeas de Juarros,9
1311,Ibrillos,9
1312,Iglesiarrubia,9
1313,Iglesias,9
1314,Isar,9
1315,Itero del Castillo,9
1316,Jaramillo de la Fuente,9
1317,Jaramillo Quemado,9
1318,Junta de Traslaloma,9
1319,Junta de Villalba de Losa,9
1320,Jurisdicción de Lara,9
1321,Jurisdicción de San Zadornil,9
1322,Lerma,9
1323,Llano de Bureba,9
1324,Madrigal del Monte,9
1325,Madrigalejo del Monte,9
1326,Mahamud,9
1327,Mambrilla de Castrejón,9
1328,Mambrillas de Lara,9
1329,Mamolar,9
1330,Manciles,9
1331,Mazuela,9
1332,Mecerreyes,9
1333,Medina de Pomar,9
1334,Melgar de Fernamental,9
1335,Merindad de Cuesta-Urria,9
1336,Merindad de Montija,9
1337,Merindad de Río Ubierna,9
1338,Merindad de Sotoscueva,9
1339,Merindad de Valdeporres,9
1340,Merindad de Valdivielso,9
1341,Milagros,9
1342,Miranda de Ebro,9
1343,Miraveche,9
1344,Modúbar de la Emparedada,9
1345,Monasterio de la Sierra,9
1346,Monasterio de Rodilla,9
1347,Moncalvillo,9
1348,Monterrubio de la Demanda,9
1349,Montorio,9
1350,Moradillo de Roa,9
1351,Nava de Roa,9
1352,Navas de Bureba,9
1353,Nebreda,9
1354,Neila,9
1355,Olmedillo de Roa,9
1356,Olmillos de Muñó,9
1357,Oña,9
1358,Oquillas,9
1359,Orbaneja Riopico,9
1360,Padilla de Abajo,9
1361,Padilla de Arriba,9
1362,Padrones de Bureba,9
1363,Palacios de la Sierra,9
1364,Palacios de Riopisuerga,9
1365,Palazuelos de la Sierra,9
1366,Palazuelos de Muñó,9
1367,Pampliega,9
1368,Pancorbo,9
1369,Pardilla,9
1370,Partido de la Sierra en Tobalina,9
1371,Pedrosa de Duero,9
1372,Pedrosa de Río Úrbel,9
1373,Pedrosa del Páramo,9
1374,Pedrosa del Príncipe,9
1375,Peñaranda de Duero,9
1376,Peral de Arlanza,9
1377,Piérnigas,9
1378,Pineda de la Sierra,9
1379,Pineda Trasmonte,9
1380,Pinilla de los Barruecos,9
1381,Pinilla de los Moros,9
1382,Pinilla Trasmonte,9
1383,Poza de la Sal,9
1384,Prádanos de Bureba,9
1385,Pradoluengo,9
1386,Presencio,9
1387,"Puebla de Arganzón, La",9
1388,Puentedura,9
1389,Quemada,9
1390,Quintana del Pidio,9
1391,Quintanabureba,9
1392,Quintanaélez,9
1393,Quintanaortuño,9
1394,Quintanapalla,9
1395,Quintanar de la Sierra,9
1396,Quintanavides,9
1397,Quintanilla de la Mata,9
1398,Quintanilla del Agua y Tordueles,9
1399,Quintanilla del Coco,9
1400,Quintanilla San García,9
1401,Quintanilla Vivar,9
1402,"Quintanillas, Las",9
1403,Rabanera del Pinar,9
1404,Rábanos,9
1405,Rabé de las Calzadas,9
1406,Rebolledo de la Torre,9
1407,Redecilla del Camino,9
1408,Redecilla del Campo,9
1409,Regumiel de la Sierra,9
1410,Reinoso,9
1411,Retuerta,9
1412,Revilla del Campo,9
1413,Revilla Vallejera,9
1414,"Revilla y Ahedo, La",9
1415,Revillarruz,9
1416,Rezmondo,9
1417,Riocavado de la Sierra,9
1418,Roa,9
1419,Rojas,9
1420,Royuela de Río Franco,9
1421,Rubena,9
1422,Rublacedo de Abajo,9
1423,Rucandio,9
1424,Salas de Bureba,9
1425,Salas de los Infantes,9
1426,Saldaña de Burgos,9
1427,Salinillas de Bureba,9
1428,San Adrián de Juarros,9
1429,San Juan del Monte,9
1430,San Mamés de Burgos,9
1431,San Martín de Rubiales,9
1432,San Millán de Lara,9
1433,San Vicente del Valle,9
1434,Santa Cecilia,9
1435,Santa Cruz de la Salceda,9
1436,Santa Cruz del Valle Urbión,9
1437,Santa Gadea del Cid,9
1438,Santa Inés,9
1439,Santa María del Campo,9
1440,Santa María del Invierno,9
1441,Santa María del Mercadillo,9
1442,Santa María Rivarredonda,9
1443,Santa Olalla de Bureba,9
1444,Santibáñez de Esgueva,9
1445,Santibáñez del Val,9
1446,Santo Domingo de Silos,9
1447,Sargentes de la Lora,9
1448,Sarracín,9
1449,Sasamón,9
1450,"Sequera de Haza, La",9
1451,Solarana,9
1452,Sordillos,9
1453,Sotillo de la Ribera,9
1454,Sotragero,9
1455,Sotresgudo,9
1456,Susinos del Páramo,9
1457,Tamarón,9
1458,Tardajos,9
1459,Tejada,9
1460,Terradillos de Esgueva,9
1461,Tinieblas de la Sierra,9
1462,Tobar,9
1463,Tordómar,9
1464,Torrecilla del Monte,9
1465,Torregalindo,9
1466,Torrelara,9
1467,Torrepadre,9
1468,Torresandino,9
1469,Tórtoles de Esgueva,9
1470,Tosantos,9
1471,Trespaderne,9
1472,Tubilla del Agua,9
1473,Tubilla del Lago,9
1474,Úrbel del Castillo,9
1475,Vadocondes,9
1476,Valdeande,9
1477,Valdezate,9
1478,Valdorros,9
1479,Vallarta de Bureba,9
1480,Valle de las Navas,9
1481,Valle de Losa,9
1482,Valle de Manzanedo,9
1483,Valle de Mena,9
1484,Valle de Oca,9
1485,Valle de Santibáñez,9
1486,Valle de Sedano,9
1487,Valle de Tobalina,9
1488,Valle de Valdebezana,9
1489,Valle de Valdelaguna,9
1490,Valle de Valdelucio,9
1491,Valle de Zamanzas,9
1492,Vallejera,9
1493,Valles de Palenzuela,9
1494,Valluércanes,9
1495,Valmala,9
1496,"Vid de Bureba, La",9
1497,"Vid y Barrios, La",9
1498,Vileña,9
1499,Villadiego,9
1500,Villaescusa de Roa,9
1501,Villaescusa la Sombría,9
1502,Villaespasa,9
1503,Villafranca Montes de Oca,9
1504,Villafruela,9
1505,Villagalijo,9
1506,Villagonzalo Pedernales,9
1507,Villahoz,9
1508,Villalba de Duero,9
1509,Villalbilla de Burgos,9
1510,Villalbilla de Gumiel,9
1511,Villaldemiro,9
1512,Villalmanzo,9
1513,Villamayor de los Montes,9
1514,Villamayor de Treviño,9
1515,Villambistia,9
1516,Villamedianilla,9
1517,Villamiel de la Sierra,9
1518,Villangómez,9
1519,Villanueva de Argaño,9
1520,Villanueva de Carazo,9
1521,Villanueva de Gumiel,9
1522,Villanueva de Teba,9
1523,Villaquirán de la Puebla,9
1524,Villaquirán de los Infantes,9
1525,Villarcayo de Merindad de Castilla la Vieja,9
1526,Villariezo,9
1527,Villasandino,9
1528,Villasur de Herreros,9
1529,Villatuelda,9
1530,Villaverde del Monte,9
1531,Villaverde-Mogina,9
1532,Villayerno Morquillas,9
1533,Villazopeque,9
1534,Villegas,9
1535,Villoruebo,9
1536,Viloria de Rioja,9
1537,Vilviestre del Pinar,9
1538,Vizcaínos,9
1539,Zael,9
1540,Zarzosa de Río Pisuerga,9
1541,Zazuar,9
1542,Zuñeda,9
1543,Abadía,10
1544,Abertura,10
1545,Acebo,10
1546,Acehúche,10
1547,Aceituna,10
1548,Ahigal,10
1549,Alagón del Río,10
1550,Albalá,10
1551,Alcántara,10
1552,Alcollarín,10
1553,Alcuéscar,10
1554,Aldea del Cano,10
1555,"Aldea del Obispo, La",10
1556,Aldeacentenera,10
1557,Aldeanueva de la Vera,10
1558,Aldeanueva del Camino,10
1559,Aldehuela de Jerte,10
1560,Alía,10
1561,Aliseda,10
1562,Almaraz,10
1563,Almoharín,10
1564,Arroyo de la Luz,10
1565,Arroyomolinos,10
1566,Arroyomolinos de la Vera,10
1567,Baños de Montemayor,10
1568,Barrado,10
1569,Belvís de Monroy,10
1570,Benquerencia,10
1571,Berrocalejo,10
1572,Berzocana,10
1573,Bohonal de Ibor,10
1574,Botija,10
1575,Brozas,10
1576,Cabañas del Castillo,10
1577,Cabezabellosa,10
1578,Cabezuela del Valle,10
1579,Cabrero,10
1580,Cáceres,10
1581,Cachorrilla,10
1582,Cadalso,10
1583,Calzadilla,10
1584,Caminomorisco,10
1585,Campillo de Deleitosa,10
1586,Campo Lugar,10
1587,Cañamero,10
1588,Cañaveral,10
1589,Carbajo,10
1590,Carcaboso,10
1591,Carrascalejo,10
1592,Casar de Cáceres,10
1593,Casar de Palomero,10
1594,Casares de las Hurdes,10
1595,Casas de Don Antonio,10
1596,Casas de Don Gómez,10
1597,Casas de Millán,10
1598,Casas de Miravete,10
1599,Casas del Castañar,10
1600,Casas del Monte,10
1601,Casatejada,10
1602,Casillas de Coria,10
1603,Castañar de Ibor,10
1604,Ceclavín,10
1605,Cedillo,10
1606,Cerezo,10
1607,Cilleros,10
1608,Collado,10
1609,Conquista de la Sierra,10
1610,Coria,10
1611,Cuacos de Yuste,10
1612,"Cumbre, La",10
1613,Deleitosa,10
1614,Descargamaría,10
1615,Eljas,10
1616,Escurial,10
1617,Fresnedoso de Ibor,10
1618,Galisteo,10
1619,Garciaz,10
1620,"Garganta, La",10
1621,Garganta la Olla,10
1622,Gargantilla,10
1623,Gargüera,10
1624,Garrovillas de Alconétar,10
1625,Garvín,10
1626,Gata,10
1627,"Gordo, El",10
1628,"Granja, La",10
1629,Guadalupe,10
1630,Guijo de Coria,10
1631,Guijo de Galisteo,10
1632,Guijo de Granadilla,10
1633,Guijo de Santa Bárbara,10
1634,Herguijuela,10
1635,Hernán-Pérez,10
1636,Herrera de Alcántara,10
1637,Herreruela,10
1638,Hervás,10
1639,Higuera,10
1640,Hinojal,10
1641,Holguera,10
1642,Hoyos,10
1643,Huélaga,10
1644,Ibahernando,10
1645,Jaraicejo,10
1646,Jaraíz de la Vera,10
1647,Jarandilla de la Vera,10
1648,Jarilla,10
1649,Jerte,10
1650,Ladrillar,10
1651,Logrosán,10
1652,Losar de la Vera,10
1653,Madrigal de la Vera,10
1654,Madrigalejo,10
1655,Madroñera,10
1656,Majadas,10
1657,Malpartida de Cáceres,10
1658,Malpartida de Plasencia,10
1659,Marchagaz,10
1660,Mata de Alcántara,10
1661,Membrío,10
1662,Mesas de Ibor,10
1663,Miajadas,10
1664,Millanes,10
1665,Mirabel,10
1666,Mohedas de Granadilla,10
1667,Monroy,10
1668,Montánchez,10
1669,Montehermoso,10
1670,Moraleja,10
1671,Morcillo,10
1672,Navaconcejo,10
1673,Navalmoral de la Mata,10
1674,Navalvillar de Ibor,10
1675,Navas del Madroño,10
1676,Navezuelas,10
1677,Nuñomoral,10
1678,Oliva de Plasencia,10
1679,Palomero,10
1680,Pasarón de la Vera,10
1681,Pedroso de Acim,10
1682,Peraleda de la Mata,10
1683,Peraleda de San Román,10
1684,Perales del Puerto,10
1685,Pescueza,10
1686,"Pesga, La",10
1687,Piedras Albas,10
1688,Pinofranqueado,10
1689,Piornal,10
1690,Plasencia,10
1691,Plasenzuela,10
1692,Portaje,10
1693,Portezuelo,10
1694,Pozuelo de Zarzón,10
1695,Puerto de Santa Cruz,10
1696,Rebollar,10
1697,Riolobos,10
1698,Robledillo de Gata,10
1699,Robledillo de la Vera,10
1700,Robledillo de Trujillo,10
1701,Robledollano,10
1702,Romangordo,10
1703,Rosalejo,10
1704,Ruanes,10
1705,Salorino,10
1706,Salvatierra de Santiago,10
1707,San Martín de Trevejo,10
1708,Santa Ana,10
1709,Santa Cruz de la Sierra,10
1710,Santa Cruz de Paniagua,10
1711,Santa Marta de Magasca,10
1712,Santiago de Alcántara,10
1713,Santiago del Campo,10
1714,Santibáñez el Alto,10
1715,Santibáñez el Bajo,10
1716,Saucedilla,10
1717,Segura de Toro,10
1718,Serradilla,10
1719,Serrejón,10
1720,Sierra de Fuentes,10
1721,Talaván,10
1722,Talaveruela de la Vera,10
1723,Talayuela,10
1724,Tejeda de Tiétar,10
1725,Toril,10
1726,Tornavacas,10
1727,"Torno, El",10
1728,Torre de Don Miguel,10
1729,Torre de Santa María,10
1730,Torrecilla de los Ángeles,10
1731,Torrecillas de la Tiesa,10
1732,Torrejón el Rubio,10
1733,Torrejoncillo,10
1734,Torremenga,10
1735,Torremocha,10
1736,Torreorgaz,10
1737,Torrequemada,10
1738,Trujillo,10
1739,Valdastillas,10
1740,Valdecañas de Tajo,10
1741,Valdefuentes,10
1742,Valdehúncar,10
1743,Valdelacasa de Tajo,10
1744,Valdemorales,10
1745,Valdeobispo,10
1746,Valencia de Alcántara,10
1747,Valverde de la Vera,10
1748,Valverde del Fresno,10
1749,Vegaviana,10
1750,Viandar de la Vera,10
1751,Villa del Campo,10
1752,Villa del Rey,10
1753,Villamesías,10
1754,Villamiel,10
1755,Villanueva de la Sierra,10
1756,Villanueva de la Vera,10
1757,Villar de Plasencia,10
1758,Villar del Pedroso,10
1759,Villasbuenas de Gata,10
1760,Zarza de Granadilla,10
1761,Zarza de Montánchez,10
1762,Zarza la Mayor,10
1763,Zorita,10
1764,Alcalá de los Gazules,11
1765,Alcalá del Valle,11
1766,Algar,11
1767,Algeciras,11
1768,Algodonales,11
1769,Arcos de la Frontera,11
1770,Barbate,11
1771,"Barrios, Los",11
1772,Benalup-Casas Viejas,11
1773,Benaocaz,11
1774,Bornos,11
1775,"Bosque, El",11
1776,Cádiz,11
1777,Castellar de la Frontera,11
1778,Chiclana de la Frontera,11
1779,Chipiona,11
1780,Conil de la Frontera,11
1781,Espera,11
1782,"Gastor, El",11
1783,Grazalema,11
1784,Jerez de la Frontera,11
1785,Jimena de la Frontera,11
1786,"Línea de la Concepción, La",11
1787,Medina-Sidonia,11
1788,Olvera,11
1789,Paterna de Rivera,11
1790,Prado del Rey,11
1791,"Puerto de Santa María, El",11
1792,Puerto Real,11
1793,Puerto Serrano,11
1794,Rota,11
1795,San Fernando,11
1796,San José del Valle,11
1797,San Roque,11
1798,Sanlúcar de Barrameda,11
1799,Setenil de las Bodegas,11
1800,Tarifa,11
1801,Torre Alháquime,11
1802,Trebujena,11
1803,Ubrique,11
1804,Vejer de la Frontera,11
1805,Villaluenga del Rosario,11
1806,Villamartín,11
1807,Zahara,11
1808,Aín,12
1809,Albocàsser,12
1810,Alcalà de Xivert,12
1811,"Alcora, l'",12
1812,Alcudia de Veo,12
1813,Alfondeguilla,12
1814,Algimia de Almonacid,12
1815,Almazora/Almassora,12
1816,Almedíjar,12
1817,Almenara,12
1818,Alquerías del Niño Perdido,12
1819,Altura,12
1820,Arañuel,12
1821,Ares del Maestrat,12
1822,Argelita,12
1823,Artana,12
1824,Atzeneta del Maestrat,12
1825,Ayódar,12
1826,Azuébar,12
1827,Barracas,12
1828,Bejís,12
1829,Benafer,12
1830,Benafigos,12
1831,Benasal,12
1832,Benicarló,12
1833,Benicasim/Benicàssim,12
1834,Benlloch,12
1835,Betxí,12
1836,Borriana/Burriana,12
1837,Borriol,12
1838,Cabanes,12
1839,Càlig,12
1840,Canet lo Roig,12
1841,Castell de Cabres,12
1842,Castellfort,12
1843,Castellnovo,12
1844,Castellón de la Plana/Castelló de la Plana,12
1845,Castillo de Villamalefa,12
1846,Catí,12
1847,Caudiel,12
1848,Cervera del Maestre,12
1849,Chert/Xert,12
1850,Chilches/Xilxes,12
1851,Chodos/Xodos,12
1852,Chóvar,12
1853,Cinctorres,12
1854,Cirat,12
1855,Cortes de Arenoso,12
1856,Costur,12
1857,"Coves de Vinromà, les",12
1858,Culla,12
1859,Eslida,12
1860,Espadilla,12
1861,Fanzara,12
1862,Figueroles,12
1863,Forcall,12
1864,Fuente la Reina,12
1865,Fuentes de Ayódar,12
1866,Gaibiel,12
1867,Geldo,12
1868,Herbés,12
1869,Higueras,12
1870,"Jana, la",12
1871,Jérica,12
1872,"Llosa, la",12
1873,Lucena del Cid,12
1874,Ludiente,12
1875,"Mata de Morella, la",12
1876,Matet,12
1877,Moncofa,12
1878,Montán,12
1879,Montanejos,12
1880,Morella,12
1881,Navajas,12
1882,Nules,12
1883,Olocau del Rey,12
1884,Onda,12
1885,Oropesa del Mar/Orpesa,12
1886,Palanques,12
1887,Pavías,12
1888,Peníscola/Peñíscola,12
1889,Pina de Montalgrao,12
1890,"Pobla de Benifassà, la",12
1891,"Pobla Tornesa, la",12
1892,Portell de Morella,12
1893,Puebla de Arenoso,12
1894,Ribesalbes,12
1895,Rossell,12
1896,Sacañet,12
1897,"Salzadella, la",12
1898,San Rafael del Río,12
1899,Sant Joan de Moró,12
1900,Sant Jordi/San Jorge,12
1901,Sant Mateu,12
1902,Santa Magdalena de Pulpis,12
1903,Sarratella,12
1904,Segorbe,12
1905,Sierra Engarcerán,12
1906,Soneja,12
1907,Sot de Ferrer,12
1908,Sueras/Suera,12
1909,Tales,12
1910,Teresa,12
1911,Tírig,12
1912,Todolella,12
1913,Toga,12
1914,Torás,12
1915,"Toro, El",12
1916,Torralba del Pinar,12
1917,"Torre d'En Besora, la",12
1918,"Torre d'en Doménec, la",12
1919,Torreblanca,12
1920,Torrechiva,12
1921,Traiguera,12
1922,"Useras/Useres, les",12
1923,Vall d'Alba,12
1924,Vall de Almonacid,12
1925,"Vall d'Uixó, la",12
1926,Vallat,12
1927,Vallibona,12
1928,Vilafamés,12
1929,Vilanova d'Alcolea,12
1930,Vilar de Canes,12
1931,Vila-real,12
1932,"Vilavella, la",12
1933,Villafranca del Cid/Vilafranca,12
1934,Villahermosa del Río,12
1935,Villamalur,12
1936,Villanueva de Viver,12
1937,Villores,12
1938,Vinaròs,12
1939,Vistabella del Maestrazgo,12
1940,Viver,12
1941,Zorita del Maestrazgo,12
1942,Zucaina,12
1943,Abenójar,13
1944,Agudo,13
1945,Alamillo,13
1946,Albaladejo,13
1947,Alcázar de San Juan,13
1948,Alcoba,13
1949,Alcolea de Calatrava,13
1950,Alcubillas,13
1951,Aldea del Rey,13
1952,Alhambra,13
1953,Almadén,13
1954,Almadenejos,13
1955,Almagro,13
1956,Almedina,13
1957,Almodóvar del Campo,13
1958,Almuradiel,13
1959,Anchuras,13
1960,Arenales de San Gregorio,13
1961,Arenas de San Juan,13
1962,Argamasilla de Alba,13
1963,Argamasilla de Calatrava,13
1964,Arroba de los Montes,13
1965,Ballesteros de Calatrava,13
1966,Bolaños de Calatrava,13
1967,Brazatortas,13
1968,Cabezarados,13
1969,Cabezarrubias del Puerto,13
1970,Calzada de Calatrava,13
1971,Campo de Criptana,13
1972,Cañada de Calatrava,13
1973,Caracuel de Calatrava,13
1974,Carrión de Calatrava,13
1975,Carrizosa,13
1976,Castellar de Santiago,13
1977,Chillón,13
1978,Ciudad Real,13
1979,Corral de Calatrava,13
1980,"Cortijos, Los",13
1981,Cózar,13
1982,Daimiel,13
1983,Fernán Caballero,13
1984,Fontanarejo,13
1985,Fuencaliente,13
1986,Fuenllana,13
1987,Fuente el Fresno,13
1988,Granátula de Calatrava,13
1989,Guadalmez,13
1990,Herencia,13
1991,Hinojosas de Calatrava,13
1992,Horcajo de los Montes,13
1993,"Labores, Las",13
1994,Llanos del Caudillo,13
1995,Luciana,13
1996,Malagón,13
1997,Manzanares,13
1998,Membrilla,13
1999,Mestanza,13
2000,Miguelturra,13
2001,Montiel,13
2002,Moral de Calatrava,13
2003,Navalpino,13
2004,Navas de Estena,13
2005,Pedro Muñoz,13
2006,Picón,13
2007,Piedrabuena,13
2008,Poblete,13
2009,Porzuna,13
2010,Pozuelo de Calatrava,13
2011,"Pozuelos de Calatrava, Los",13
2012,Puebla de Don Rodrigo,13
2013,Puebla del Príncipe,13
2014,Puerto Lápice,13
2015,Puertollano,13
2016,Retuerta del Bullaque,13
2017,"Robledo, El",13
2018,Ruidera,13
2019,Saceruela,13
2020,San Carlos del Valle,13
2021,San Lorenzo de Calatrava,13
2022,Santa Cruz de los Cáñamos,13
2023,Santa Cruz de Mudela,13
2024,Socuéllamos,13
2025,"Solana, La",13
2026,Solana del Pino,13
2027,Terrinches,13
2028,Tomelloso,13
