id_linedcto,id_tabla,query,consulta,datasource
289,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+datename(month, getdate())+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
289,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes where icodcli=:icodcli",
290,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+datename(month, getdate())+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
290,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes where icodcli=:icodcli",
290,35,qryseg,"select null,segcli.sactuacion,segcli.icodcli,segcli.dfechaact,segcli.linea,subusu.nombre as usuario, clientes.snombrecli as tercero, CONVERT(VARCHAR, horainiact, 108) as horainiact,CONVERT(VARCHAR, horafinact, 108) as horafinact,convert(char(8), dateadd(second, segcli.tiempo, ''), 114) as tiempo  from segcli left join subusu on segcli.subusu=subusu.icodsubusu left join segcliterceros st on segcli.icodcli=st.icodcli and segcli.dfechaact=st.dfechaact and segcli.linea=st.linea and st.principal=1 left join clientes on st.icodtercero=clientes.icodcli where segcli.icodcli=:icodcli order by segcli.dfechaact,segcli.horainiact",
291,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+datename(month, getdate())+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
291,4,qrycli,"select clientes.codigo,clientes.snombrecli,clientes.sdomiciliocli,clientes.scodpostalcli,clientes.spoblacioncli,clientes.stelefonocli,clientes.smovilcli,clientes.email,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes where icodcli=:icodcli",
291,35,qryseg,"select segcli.notas,segcli.notas2,segcli.notas3,segcli.icodcli,segcli.dfechaact,segcli.linea,subusu.nombre as usuario, clientes.snombrecli as tercero, CONVERT(VARCHAR, horainiact, 108) as horainiact,CONVERT(VARCHAR, horafinact, 108) as horafinact,convert(char(8), dateadd(second, segcli.tiempo, ''), 114) as tiempo  from segcli left join subusu on segcli.subusu=subusu.icodsubusu left join segcliterceros st on segcli.icodcli=st.icodcli and segcli.dfechaact=st.dfechaact and segcli.linea=st.linea and st.principal=1 left join clientes on st.icodtercero=clientes.icodcli where segcli.icodcli=:icodcli order by segcli.dfechaact,segcli.horainiact",
291,37,qrysubusu,"select subusu.nombre ,tra.especialidad as especialidadtra  ,tra.numcolegiado as numcolegiadotra  from subusu left join clientes on subusu.icodsubusu=clientes.codsubusu   left join clientes tra on subusu.icodsubusu=tra.CodSubUSu and tra.tipobd=1  where clientes.icodcli=:icodcli",
291,76,qryclivaloresperfil,"select [1] as Campo0101,[2] as Campo0102,[3] as Campo0103,[4] as Campo0104,[5] as Campo0105,[6] as Campo0106,[7] as Campo0107,[8] as Campo0108,[9] as Campo0109,[10]  as Campo0110,[11] as Campo0201,[12] as Campo0202,[13] as Campo0203,[14] as Campo0204,[15] as Campo0205,[16] as Campo0206,[17] as Campo0207,[18] as Campo0208,[19] as Campo0209,[20] as Campo0210,[21] as Campo0301, [22] as Campo0302,[23] as Campo0303,[24] as Campo0304,[25] as Campo0305,[26] as Campo0306,[27] as Campo0307,[28] as Campo0308,[29] as Campo0309,[30] as Campo0310, [31] as Campo0111, [32] as Campo0112,[33] as Campo0113,[34] as Campo0114,[35] as Campo0115,[36] as Campo0211,[37] as Campo0212,[38] as Campo0213,[39] as Campo0214,[40] as Campo0215, [41] as Campo0311, [42] as Campo0312,[43] as Campo0313,[44] as Campo0314,[45] as Campo0315 from cliValoresPerfil PIVOT( min(valor) FOR idcampo IN ([1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20],[21],[22],[23],[24],[25],[26],[27],[28],[29],[30],[31],[32],[33],[34],[35],[36],[37],[38],[39],[40],[41],[42],[43],[44],[45])) AS pt where icodcli=:icodcli",
292,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
292,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes  where clientes.icodcli=:icodcli",
293,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
293,4,qrycli,"select clientes.snombrecli,clientes.snifcli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes  where clientes.icodcli=:icodcli",
294,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
294,4,qrycli,"select clientes.snombrecli,clientes.snifcli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes  where clientes.icodcli=:icodcli",
294,35,qryseg,"select null,segcli.icodcli,segcli.dfechaact,segcli.linea,subusu.nombre as usuario, clientes.snombrecli as tercero, CONVERT(VARCHAR, horainiact, 108) as horainiact,CONVERT(VARCHAR, horafinact, 108) as horafinact,convert(char(8), dateadd(second, segcli.tiempo, ''), 114) as tiempo, isnull(coleg.numcolegiado,'') as numcolegusuact  from segcli left join subusu on segcli.subusu=subusu.icodsubusu  left join segcliterceros st on segcli.icodcli=st.icodcli and segcli.dfechaact=st.dfechaact and segcli.linea=st.linea and st.principal=1  left join clientes on st.icodtercero=clientes.icodcli  left join vlistadobonos on vlistadobonos.id = segcli.idbono  left join clientes coleg on segcli.subusu =coleg.codsubusu and coleg.tipobd=1 where segcli.icodcli=:icodcli and tipoactu <> 'Aviso' order by segcli.dfechaact,segcli.horainiact",
295,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
295,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes  where clientes.icodcli=:icodcli",
296,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
296,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.scodpostalcli,clientes.spoblacioncli,clientes.sprovinciacli,clientes.stelefonocli,clientes.smovilcli,clientes.telefono2,clientes.sfaxcli,clientes.telefono3,clientes.email,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes  where clientes.icodcli=:icodcli",
296,35,qryseg,"select null,segcli.sactuacion,segcli.notas,segcli.icodcli,segcli.dfechaact,segcli.linea,subusu.nombre as usuario, clientes.snombrecli as tercero, CONVERT(VARCHAR, horainiact, 108) as horainiact,CONVERT(VARCHAR, horafinact, 108) as horafinact,convert(char(8), dateadd(second, segcli.tiempo, ''), 114) as tiempo, isnull(coleg.numcolegiado,'') as numcolegusuact  from segcli left join subusu on segcli.subusu=subusu.icodsubusu  left join segcliterceros st on segcli.icodcli=st.icodcli and segcli.dfechaact=st.dfechaact and segcli.linea=st.linea and st.principal=1  left join clientes on st.icodtercero=clientes.icodcli  left join vlistadobonos on vlistadobonos.id = segcli.idbono  left join clientes coleg on segcli.subusu =coleg.codsubusu and coleg.tipobd=1 where segcli.icodcli=:icodcli and tipoactu <> 'Aviso' order by segcli.dfechaact,segcli.horainiact",
296,37,qrysubusu,"select subusu.nombre ,tra.especialidad as especialidadtra  ,tra.numcolegiado as numcolegiadotra  from subusu left join clientes on subusu.icodsubusu=clientes.codsubusu   left join clientes tra on subusu.icodsubusu=tra.CodSubUSu and tra.tipobd=1  where clientes.icodcli=:icodcli",
297,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
297,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes  where clientes.icodcli=:icodcli",
297,35,qryseg,"select segcli.sactuacion,segcli.icodcli,segcli.dfechaact,segcli.linea,subusu.nombre as usuario, clientes.snombrecli as tercero, CONVERT(VARCHAR, horainiact, 108) as horainiact,CONVERT(VARCHAR, horafinact, 108) as horafinact,convert(char(8), dateadd(second, segcli.tiempo, ''), 114) as tiempo, isnull(coleg.numcolegiado,'') as numcolegusuact  from segcli left join subusu on segcli.subusu=subusu.icodsubusu  left join segcliterceros st on segcli.icodcli=st.icodcli and segcli.dfechaact=st.dfechaact and segcli.linea=st.linea and st.principal=1  left join clientes on st.icodtercero=clientes.icodcli  left join vlistadobonos on vlistadobonos.id = segcli.idbono  left join clientes coleg on segcli.subusu =coleg.codsubusu and coleg.tipobd=1 where segcli.icodcli=:icodcli and tipoactu <> 'Aviso' order by segcli.dfechaact,segcli.horainiact",
299,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
299,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes  where clientes.icodcli=:icodcli",
299,73,qryoporcli,"select oporcli.*,subusu.nombre as subusuario from oporcli left join subusu on oporcli.icodusu=subusu.icodsubusu where oporcli.icodopor=:icodopor",
299,77,qryoporcuentas," select oporcuentas.*,subusu.nombre as subusuario  ,(oporcuentas.oportunidad+ ' ' + isnull(cast(oporcuentas.notas as varchar(MAX)),' ')) as conceptonotas  from oporcuentas  left join subusu on oporcuentas.icodusu=subusu.icodsubusu  where oporcuentas.icodopor=:icodopor order by oporcuentas.orden ",
300,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
300,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo,(substring(cuentabanco,1,4)+'************'+substring(cuentabanco,17,4)) as cuentabancocifr,(substring(iban,1,8)+replicate('*',LEN(iban)-8)) as ibancifr,clientes.icodcli  from clientes  where clientes.icodcli=:icodcli",
300,78,qryprevcobros,"SELECT prevcobros.fechaingreso as fechagasing,prevcobros.nombrecli as cliente, prevcobros.cobrado as realizada,prevcobros.fechacobro as fecharealizada,prevcobros.inumfactura as inumfact,prevcobros.ctacliente as ctaacrcli,prevcobros.ctaingreso as ctagasing,1 as tipo,(case prevcobros.factura when 1 then 'Factura Oficial' when 2 then (case prevcobros.tipoprof when 2 then 'Presupuesto' when 3 then 'Albarán' else 'Factura Proforma' end) else '' end) as tipofactura, l.fecha as fecharemesa, (case isnull(l.fecha,'') when '' then 0 else 1 end) as estaremesado,r.banco as banco,(case prevcobros.factura when 1 then f.fecha when 2 then prof.fecha end) as fechafact,f.tipologia1 as tip1,f.tipologia2 as tip2,f.tipologia3 as tip3,cli.fechaalta as fechaaltacliente, null,prevcobros.concepto,prevcobros.total,centrospredef.sdescripcion,prevcobros.total as totalletra ,s.nombre as usuario ,vistapac.pacientenombre  FROM prevcobros  left join linereme l on l.idprevcobros=prevcobros.id left join remesas r on l.idremesa=r.idremesa left join facturas f on f.yearfact=prevcobros.yearfact and f.inumfactura=prevcobros.inumfactura and f.codsubusu=prevcobros.subusufact and f.serie=prevcobros.serie left join proforma prof on prof.yearfact=prevcobros.yearfact and prof.inumfactura=prevcobros.inumfactura and prof.codsubusu=prevcobros.subusufact and prof.tipoprof=prevcobros.tipoprof left join clientes cli on prevcobros.inumexp=cli.icodcli and prevcobros.origen='cli'left join centrospredef on centrospredef.id=cli.idcentros left join subusu s on prevcobros.codsubusu=s.icodsubusu  left join vListadoCobrosPacientes vistapac on vistapac.id=prevcobros.id where prevcobros.id=:id ",sourcedatosfact
301,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion,(datename(day,getdate())+' de '+lower(datename(month, getdate()))+' de '+datename(year,getdate())) as fechaimpresionlarga from director where icodprocu=:icodprocu",
301,32,qryfact,"select ((facturas.totalderechoseuro - isnull(facturas.totaldctoeuro,0)) + facturas.totalivaeuro - facturas.totalirpfeuro) as totalbaseivairpf,((facturas.totalderechoseuro - isnull(facturas.totaldctoeuro,0)) + facturas.totalivaeuro) as totalbaseiva,(facturas.totalderechoseuro - isnull(facturas.totaldctoeuro,0) + facturas.totalivaeuro) as totalhonodctoiva,(isnull(facturas.totalderechoseuro,0) - isnull(facturas.totanticipos,0)) as totderechomenosanticipo, (facturas.totalderechoseuro - isnull(facturas.totaldctoeuro,0)) as totalbaseimp,(facturas.totalsuplidoseuro + (facturas.totalderechoseuro - isnull(facturas.totaldctoeuro,0)) + facturas.totalivaeuro - facturas.totalirpfeuro) as totalminuta,facturas.nombrecli,facturas.nifcli,facturas.domiciliocli,facturas.poblacioncli,facturas.codpostalcli,facturas.provinciacli,facturas.inumfactura,facturas.serie,facturas.fecha,facturas.totaldctoeuro,facturas.totaleuro,(substring(facturas.cuentabanco,1,4)+'************'+substring(facturas.cuentabanco,17,4)) as cuentabancocifr,(substring(facturas.iban,1,8)+replicate('*',LEN(facturas.iban)-8)) as ibancifr,(datename(day,facturas.fecha)+' de '+datename(month, facturas.fecha)+' de '+datename(year,facturas.fecha)) as fechafacturalarga ,(f2.totalderechoseuro - isnull(f2.totaldctoeuro,0)) as totalbaseimpAbo,f2.TotalIvaEuro as totalivaAbo,f2.TotalEuro as totaleuroabo ,(((isnull(facturas.honocondctolin,0) - isnull(facturas.totsolodctofact,0)) + isnull(facturas.totportes,0))) as baseConPortes,pl.descripcion as descplazo ,(select sum(isnull(salidaeuro,0)) - sum(isnull(totaldctoeuro,0)) FROM linefact    left join cuencli c on linefact.inumexpexho=c.icodcli and linefact.fechaconcep=c.dfecha and linefact.lineacuentas=c.linea   where (tipo = 'HONORARIO') AND (ISNULL(honogasto,0) = 0) and (ISNULL(bhonoarticulo,0) = 0) and (ISNULL(bhonodcto,0) = 0)  and facturas.inumfactura = linefact.inumfactura and facturas.yearfact=linefact.yearfact and facturas.codsubusu=linefact.codsubusu and facturas.serie=linefact.serie) as totbaseimpsolohono ,(isnull(facturas.TotalEuro,0)) as totalletra, totalivaanticipos,totalivahonorarios,totalivaarticulos  from facturas   left join facturas f2 on facturas.yearfactabonada=f2.yearfact and facturas.inumfactabonada=f2.inumfactura and facturas.serieabonada=f2.serie  left join plazosc pl on pl.id = facturas.idplazos  left join  (select  sum  (  case linefact.tipo  when 'ANTICIPO' then  isnull(totalivaeuro,0)  else 0  end  )as totalivaanticipos,  sum (  case linefact.tipo  when 'HONORARIO' then  case ISNULL(c.honogasto,0)  when 0 then     case ISNULL(c.bhonoarticulo,0)     when 0 then     isnull(totalivaeuro,0)     else 0     end    else 0   end    else 0   end )as totalivahonorarios,  sum  (  case linefact.tipo  when 'HONORARIO' then   case ISNULL(c.bhonoarticulo,0)   when 1 then   isnull(totalivaeuro,0)   else 0   end   else 0  end )as totalivaarticulos,   linefact.inumfactura as linefactinumfactura, linefact.yearfact as linefactyearfact, linefact.serie as linefactserie, linefact.codsubusu as linefactcodsubusu from linefact  left join cuencli c on c.icodcli=linefact.inumexpexho and c.dfecha =linefact.fechaconcep and c.linea  = linefact.lineacuentas  where (linefact.tipo='HONORARIO'  or linefact.tipo='ANTICIPO')  group by linefact.inumfactura, linefact.yearfact,  linefact.serie, linefact.codsubusu)  as tbliva on tbliva.linefactinumfactura=facturas.inumfactura and tbliva.linefactyearfact=facturas.yearfact and tbliva.linefactcodsubusu=facturas.codsubusu and tbliva.linefactserie=facturas.serie  where facturas.inumfactura=:inumfactura and facturas.yearfact=:yearfact and facturas.codsubusu=:codsubusu and facturas.serie like :serie ",sourcedatosfact
